filepath,filename,class_code,class_idx,thai_char,split
ThaiCharacter Dataset/round2/183/bc_020sg_3_197.jpg,bc_020sg_3_197.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_008sg_12_7.jpg,bc_008sg_12_7.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_020sg_6_3.jpg,bc_020sg_6_3.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_019tg_6_202.jpg,be_019tg_6_202.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_017tg_7_87.jpg,be_017tg_7_87.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_015sg_1_138.jpg,be_015sg_1_138.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_005tg_2_105.jpg,be_005tg_2_105.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_011tg_6_79.jpg,bc_011tg_6_79.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_018sg_3_22.jpg,bc_018sg_3_22.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_016sg_5_271.jpg,bc_016sg_5_271.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_012sg_4_27.jpg,bc_012sg_4_27.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_016sg_8_165.jpg,be_016sg_8_165.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_001tg_2_188.jpg,be_001tg_2_188.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_007tg_8_222.jpg,bl_007tg_8_222.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_015tg_1_227.jpg,be_015tg_1_227.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_014tg_6_81.jpg,bc_014tg_6_81.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_020tg_4_398.jpg,bc_020tg_4_398.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_017sg_3_16.jpg,be_017sg_3_16.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_020sg_4_292.jpg,bc_020sg_4_292.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_018tg_3_388.jpg,bc_018tg_3_388.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_002sg_7_193.jpg,bl_002sg_7_193.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_004tg_2_222.jpg,be_004tg_2_222.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_002sg_10_50.jpg,bl_002sg_10_50.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_003tg_9_97.jpg,be_003tg_9_97.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_001sg_9_234.jpg,bl_001sg_9_234.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_002tg_9_345.jpg,be_002tg_9_345.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_007tg_6_118.jpg,be_007tg_6_118.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_004tg_6_123.jpg,bc_004tg_6_123.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_004sg_11_194.jpg,bl_004sg_11_194.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_019tg_8_72.jpg,be_019tg_8_72.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_007tg_9_215.jpg,bc_007tg_9_215.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_016tg_10_224.jpg,be_016tg_10_224.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_006sg_4_411.jpg,be_006sg_4_411.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_016sg_3_4.jpg,bc_016sg_3_4.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_012tg_2_63.jpg,bc_012tg_2_63.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_019sg_6_38.jpg,bc_019sg_6_38.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_008sg_13_140.jpg,bc_008sg_13_140.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_014sg_3_438.jpg,bc_014sg_3_438.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_015sg_2_436.jpg,be_015sg_2_436.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_002tg_7_155.jpg,bl_002tg_7_155.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_019tg_5_108.jpg,bc_019tg_5_108.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_002tg_7_205.jpg,be_002tg_7_205.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_006tg_8_145.jpg,bl_006tg_8_145.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_018sg_3_283.jpg,bc_018sg_3_283.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_001sg_9_91.jpg,bl_001sg_9_91.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_001sg_3_20.jpg,bc_001sg_3_20.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_020sg_4_192.jpg,be_020sg_4_192.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_006sg_4_18.jpg,be_006sg_4_18.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_007sg_8_278.jpg,bl_007sg_8_278.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_020tg_2_35.jpg,bc_020tg_2_35.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_005sg_5_30.jpg,bl_005sg_5_30.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_001sg_8_150.jpg,bl_001sg_8_150.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_009tg_2_340.jpg,bc_009tg_2_340.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_016tg_8_225.jpg,be_016tg_8_225.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_019tg_3_28.jpg,bc_019tg_3_28.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_016tg_7_88.jpg,bc_016tg_7_88.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_005sg_4_80.jpg,bc_005sg_4_80.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_004sg_2_104.jpg,bl_004sg_2_104.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_002tg_10_82.jpg,bc_002tg_10_82.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_019tg_8_452.jpg,bc_019tg_8_452.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_007sg_5_105.jpg,bc_007sg_5_105.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_018tg_8_24.jpg,be_018tg_8_24.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_008sg_4_436.jpg,be_008sg_4_436.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_020sg_4_349.jpg,bc_020sg_4_349.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_014sg_6_93.jpg,bc_014sg_6_93.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_005sg_9_299.jpg,bl_005sg_9_299.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_018sg_3_12.jpg,be_018sg_3_12.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_019tg_8_168.jpg,bc_019tg_8_168.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_012sg_3_226.jpg,be_012sg_3_226.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_013sg_5_4.jpg,bc_013sg_5_4.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_007tg_3_141.jpg,be_007tg_3_141.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/ce_001sg_2_34.jpg,ce_001sg_2_34.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_011tg_4_119.jpg,bl_011tg_4_119.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_001tg_8_71.jpg,bc_001tg_8_71.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_003sg_7_269.jpg,bl_003sg_7_269.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_019tg_7_363.jpg,bc_019tg_7_363.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_002tg_6_206.jpg,be_002tg_6_206.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_015tg_2_270.jpg,be_015tg_2_270.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_007sg_6_118.jpg,be_007sg_6_118.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_001tg_8_14.jpg,bl_001tg_8_14.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_009tg_2_294.jpg,bc_009tg_2_294.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_006tg_8_42.jpg,bl_006tg_8_42.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_002tg_10_177.jpg,be_002tg_10_177.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_011tg_4_115.jpg,be_011tg_4_115.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_016sg_8_207.jpg,be_016sg_8_207.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_005sg_4_86.jpg,bc_005sg_4_86.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_015tg_5_5.jpg,bc_015tg_5_5.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_020tg_4_175.jpg,bc_020tg_4_175.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_001tg_9_147.jpg,bl_001tg_9_147.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_005tg_2_155.jpg,be_005tg_2_155.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_016tg_1_8.jpg,be_016tg_1_8.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_004sg_4_127.jpg,be_004sg_4_127.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_002sg_5_50.jpg,be_002sg_5_50.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_002tg_7_115.jpg,be_002tg_7_115.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_002tg_8_248.jpg,bl_002tg_8_248.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_015sg_3_156.jpg,bc_015sg_3_156.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_013sg_1_104.jpg,be_013sg_1_104.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_007sg_3_192.jpg,be_007sg_3_192.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_014sg_3_57.jpg,be_014sg_3_57.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_018sg_3_385.jpg,be_018sg_3_385.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_019sg_7_162.jpg,bc_019sg_7_162.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_008tg_1_130.jpg,bc_008tg_1_130.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_018sg_9_287.jpg,be_018sg_9_287.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_003tg_4_82.jpg,be_003tg_4_82.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_016sg_3_284.jpg,bc_016sg_3_284.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_008sg_14_101.jpg,bc_008sg_14_101.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_016tg_3_120.jpg,bc_016tg_3_120.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_003sg_4_279.jpg,be_003sg_4_279.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_002tg_6_8.jpg,bl_002tg_6_8.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_003tg_3_15.jpg,bl_003tg_3_15.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_017tg_5_349.jpg,bc_017tg_5_349.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_004tg_6_100.jpg,bc_004tg_6_100.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_008tg_7_176.jpg,be_008tg_7_176.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_003sg_2_21.jpg,be_003sg_2_21.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_020sg_6_195.jpg,be_020sg_6_195.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_005sg_8_14.jpg,bl_005sg_8_14.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_017sg_3_154.jpg,bc_017sg_3_154.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_005sg_2_31.jpg,be_005sg_2_31.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_012tg_4_80.jpg,bc_012tg_4_80.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_020sg_5_267.jpg,be_020sg_5_267.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_018sg_9_53.jpg,be_018sg_9_53.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_011tg_3_25.jpg,be_011tg_3_25.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_006tg_8_350.jpg,bl_006tg_8_350.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_008tg_8_157.jpg,bc_008tg_8_157.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_007tg_7_459.jpg,be_007tg_7_459.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_016tg_9_262.jpg,be_016tg_9_262.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_019sg_6_263.jpg,be_019sg_6_263.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_011sg_6_227.jpg,be_011sg_6_227.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_002sg_7_85.jpg,bl_002sg_7_85.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_009sg_1_4.jpg,bl_009sg_1_4.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bl_005sg_9_337.jpg,bl_005sg_9_337.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/bc_002sg_6_159.jpg,bc_002sg_6_159.jpg,183,18,ท,train
ThaiCharacter Dataset/round2/183/be_007sg_6_388.jpg,be_007sg_6_388.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_003sg_7_115.jpg,be_003sg_7_115.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_018sg_4_206.jpg,bc_018sg_4_206.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_008sg_4_42.jpg,be_008sg_4_42.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_019sg_6_201.jpg,be_019sg_6_201.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_018sg_6_5.jpg,bc_018sg_6_5.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_014sg_4_260.jpg,be_014sg_4_260.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_002tg_7_252.jpg,be_002tg_7_252.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_008sg_5_215.jpg,be_008sg_5_215.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_003tg_7_70.jpg,bl_003tg_7_70.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_002sg_7_191.jpg,be_002sg_7_191.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_007sg_8_10.jpg,bl_007sg_8_10.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_008tg_11_274.jpg,bc_008tg_11_274.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_008sg_6_317.jpg,bc_008sg_6_317.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_012tg_4_304.jpg,bc_012tg_4_304.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_014tg_5_376.jpg,bc_014tg_5_376.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_005sg_9_363.jpg,bl_005sg_9_363.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_012tg_3_229.jpg,be_012tg_3_229.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_017sg_5_308.jpg,bc_017sg_5_308.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_019tg_8_20.jpg,bc_019tg_8_20.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_019tg_6_164.jpg,be_019tg_6_164.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_015tg_2_279.jpg,be_015tg_2_279.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_002tg_5_304.jpg,bc_002tg_5_304.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_005tg_4_198.jpg,bc_005tg_4_198.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_008tg_1_90.jpg,bc_008tg_1_90.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_007tg_4_61.jpg,be_007tg_4_61.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_017tg_8_217.jpg,bc_017tg_8_217.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_008sg_5_139.jpg,be_008sg_5_139.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_001sg_5_14.jpg,bc_001sg_5_14.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_006tg_3_227.jpg,bl_006tg_3_227.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_007tg_6_121.jpg,be_007tg_6_121.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_002tg_9_113.jpg,be_002tg_9_113.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_001tg_9_327.jpg,bl_001tg_9_327.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_001tg_9_26.jpg,bc_001tg_9_26.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_019tg_6_152.jpg,be_019tg_6_152.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_014tg_6_275.jpg,bc_014tg_6_275.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_007tg_5_307.jpg,bc_007tg_5_307.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_005sg_9_81.jpg,bl_005sg_9_81.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_015sg_3_391.jpg,bc_015sg_3_391.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_003tg_3_5.jpg,bc_003tg_3_5.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_002sg_6_87.jpg,be_002sg_6_87.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_006sg_3_440.jpg,be_006sg_3_440.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_007tg_6_131.jpg,be_007tg_6_131.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_019sg_8_13.jpg,be_019sg_8_13.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_004tg_7_118.jpg,bl_004tg_7_118.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_012sg_6_4.jpg,bc_012sg_6_4.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_007sg_6_121.jpg,be_007sg_6_121.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_002sg_6_178.jpg,be_002sg_6_178.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_003sg_5_35.jpg,bl_003sg_5_35.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_014tg_5_354.jpg,bc_014tg_5_354.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_009sg_3_274.jpg,bl_009sg_3_274.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_005tg_6_57.jpg,bl_005tg_6_57.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_001sg_2_288.jpg,be_001sg_2_288.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_006tg_8_177.jpg,bl_006tg_8_177.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_020tg_6_97.jpg,be_020tg_6_97.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_009sg_3_218.jpg,bl_009sg_3_218.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_020sg_7_22.jpg,bc_020sg_7_22.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_007tg_6_31.jpg,be_007tg_6_31.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_018sg_11_27.jpg,be_018sg_11_27.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_020sg_5_241.jpg,be_020sg_5_241.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_009sg_4_263.jpg,be_009sg_4_263.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_015tg_3_35.jpg,bc_015tg_3_35.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_008sg_6_97.jpg,bc_008sg_6_97.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_001sg_9_294.jpg,bc_001sg_9_294.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_020tg_4_27.jpg,be_020tg_4_27.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_016tg_9_405.jpg,be_016tg_9_405.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_020sg_6_306.jpg,be_020sg_6_306.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_019tg_7_170.jpg,bc_019tg_7_170.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_006sg_8_119.jpg,bl_006sg_8_119.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_002tg_6_39.jpg,be_002tg_6_39.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_016sg_7_77.jpg,bc_016sg_7_77.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_010tg_6_438.jpg,bl_010tg_6_438.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_005sg_6_55.jpg,bl_005sg_6_55.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_008tg_4_66.jpg,be_008tg_4_66.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_019sg_3_28.jpg,bc_019sg_3_28.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_020sg_1_23.jpg,be_020sg_1_23.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_017sg_3_125.jpg,bc_017sg_3_125.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_008tg_11_79.jpg,bc_008tg_11_79.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_004sg_6_0.jpg,be_004sg_6_0.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_004sg_5_68.jpg,be_004sg_5_68.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_004tg_6_214.jpg,be_004tg_6_214.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_020tg_5_109.jpg,be_020tg_5_109.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_020sg_5_151.jpg,be_020sg_5_151.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_003tg_7_476.jpg,bl_003tg_7_476.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_007tg_8_183.jpg,bl_007tg_8_183.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_019sg_8_144.jpg,bc_019sg_8_144.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_008tg_11_53.jpg,bc_008tg_11_53.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_013sg_6_75.jpg,be_013sg_6_75.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_007sg_5_201.jpg,bc_007sg_5_201.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_017tg_3_338.jpg,bc_017tg_3_338.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_018tg_5_5.jpg,bc_018tg_5_5.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_016sg_11_490.jpg,be_016sg_11_490.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_005sg_4_271.jpg,bc_005sg_4_271.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_002sg_7_71.jpg,bl_002sg_7_71.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_009sg_2_126.jpg,bc_009sg_2_126.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_017sg_3_122.jpg,bc_017sg_3_122.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_008tg_6_34.jpg,bc_008tg_6_34.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_018sg_3_117.jpg,bc_018sg_3_117.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_018tg_5_70.jpg,be_018tg_5_70.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_005tg_4_439.jpg,bc_005tg_4_439.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_019tg_6_314.jpg,be_019tg_6_314.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_008tg_1_73.jpg,bc_008tg_1_73.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_006sg_8_20.jpg,be_006sg_8_20.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_011tg_2_88.jpg,be_011tg_2_88.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_008sg_3_451.jpg,bl_008sg_3_451.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_017sg_7_397.jpg,be_017sg_7_397.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_013sg_2_429.jpg,be_013sg_2_429.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_019sg_8_15.jpg,bc_019sg_8_15.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_016tg_8_455.jpg,be_016tg_8_455.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_015sg_3_34.jpg,bc_015sg_3_34.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_009tg_1_2.jpg,bl_009tg_1_2.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_015tg_5_190.jpg,bc_015tg_5_190.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_019tg_8_448.jpg,bc_019tg_8_448.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bc_016sg_3_305.jpg,bc_016sg_3_305.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/be_005tg_7_63.jpg,be_005tg_7_63.jpg,183,18,ท,val
ThaiCharacter Dataset/round2/183/bl_001tg_8_152.jpg,bl_001tg_8_152.jpg,183,18,ท,val
